movie,query,clean_query,url,ipc,icr,similarity,trueLabel,opredict,ipredict
The Devil Wears Prada,wears prada,wears prada,https://en.wikipedia.org/wiki/The_Devil_Wears_Prada_(film),1,1.0,0.25369956968145246,y,y,y
The Fast and the Furious: Tokyo Drift,cast of fast and furious tokyo drift,fast furious tokyo drift,http://www.imdb.com/title/tt0463985/fullcredits,1,1.0,0.05412706663271395,y,y,n
The Fast and the Furious: Tokyo Drift,fast & furious 3,fast & furious 3,http://www.imdb.com/title/tt0463985/,1,1.0,0.4125888760679809,y,y,y
The Fast and the Furious: Tokyo Drift,fast 3,fast 3,"http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",2,0.5384615384615384,0.3201161176959903,y,y,y
The Fast and the Furious: Tokyo Drift,fast and furious 3,fast furious 3,"http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",2,0.12923076923076926,0.28161214401317963,y,y,y
The Fast and the Furious: Tokyo Drift,fast and furious 3 cast,fast furious 3,http://www.imdb.com/title/tt0463985/fullcredits,1,1.0,0.05412706663271395,y,y,n
The Fast and the Furious: Tokyo Drift,fast and furious 3 full movie,fast furious 3,http://www.imdb.com/title/tt0463985/,1,0.7346938775510204,0.32489572812166834,y,y,y
The Fast and the Furious: Tokyo Drift,fast and furious 3 tokyo drift,fast furious 3 tokyo drift,"http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",2,0.5384615384615384,0.3201161176959903,y,y,y
The Fast and the Furious: Tokyo Drift,fast and furious drift,fast furious drift,"http://www.imdb.com/title/tt0463985/fullcredits,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",2,0.7241379310344828,0.14088521297835682,y,y,y
The Fast and the Furious: Tokyo Drift,fast and furious movies,fast furious,http://www.imdb.com/title/tt0463985/,1,0.09207161125319692,0.28196050238184006,n,y,y
The Fast and the Furious: Tokyo Drift,fast and furious tokyo,fast furious tokyo,"http://www.imdb.com/title/tt0463985/fullcredits,http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",3,0.3925233644859813,0.23289047055001258,y,y,y
The Fast and the Furious: Tokyo Drift,fast and furious tokyo drift,fast furious tokyo drift,"http://www.imdb.com/title/tt0463985/fullcredits,http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",3,0.336,0.24366860067612892,y,y,y
The Fast and the Furious: Tokyo Drift,fast and furious tokyo drift cast,fast furious tokyo drift,"http://www.imdb.com/title/tt0463985/fullcredits,http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",3,0.44680851063829785,0.2314531006748982,y,y,y
The Fast and the Furious: Tokyo Drift,fast and furious tokyo drift characters,fast furious tokyo drift,"http://www.imdb.com/title/tt0463985/fullcredits,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",2,0.7241379310344828,0.14088521297835682,y,y,y
The Fast and the Furious: Tokyo Drift,fast and furious tokyo drift free online,fast furious tokyo drift,http://www.imdb.com/title/tt0463985/,1,0.6666666666666666,0.3496849986242876,y,y,y
The Fast and the Furious: Tokyo Drift,fast and furious tokyo drift full movie,fast furious tokyo drift,"http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",2,0.4615384615384616,0.2924782718557788,n,y,y
The Fast and the Furious: Tokyo Drift,fast and furious tokyo drift watch online,fast furious tokyo drift,http://www.imdb.com/title/tt0463985/,1,1.0,0.4125888760679809,y,y,y
The Fast and the Furious: Tokyo Drift,fast and the furious 3,fast furious 3,"http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",2,0.1346153846153846,0.2964153319591209,y,y,y
The Fast and the Furious: Tokyo Drift,fast and the furious tokyo drift,fast furious tokyo drift,"http://www.imdb.com/title/tt0463985/fullcredits,http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",3,0.11699164345403901,0.24455946064433778,y,y,y
The Fast and the Furious: Tokyo Drift,fast furious 3,fast furious 3,"http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",2,0.1346153846153846,0.2964153319591209,y,y,y
The Fast and the Furious: Tokyo Drift,fast furious tokyo drift,fast furious tokyo drift,"http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",2,0.5384615384615384,0.3201161176959903,y,y,y
The Fast and the Furious: Tokyo Drift,imdb tokyo drift,tokyo drift,http://www.imdb.com/title/tt0463985/,1,1.0,0.4125888760679809,y,y,y
The Fast and the Furious: Tokyo Drift,rapido y furioso reto tokio,rapido y furioso reto tokio,http://www.imdb.com/title/tt0463985/,1,1.0,0.4125888760679809,n,y,y
The Fast and the Furious: Tokyo Drift,the fast and furious 3,fast furious 3,http://www.imdb.com/title/tt0463985/,1,1.0,0.4125888760679809,y,y,y
The Fast and the Furious: Tokyo Drift,the fast and furious tokyo drift,fast furious tokyo drift,"http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",2,0.4615384615384616,0.2924782718557788,y,y,y
The Fast and the Furious: Tokyo Drift,the fast and the furious imdb,fast furious,http://www.imdb.com/title/tt0463985/,1,0.2903225806451613,0.39839185744406097,n,y,y
The Fast and the Furious: Tokyo Drift,the fast and the furious tokyo drift,fast furious tokyo drift,"http://www.imdb.com/title/tt0463985/fullcredits,http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",3,0.11699164345403901,0.24455946064433776,n,y,y
The Fast and the Furious: Tokyo Drift,the fast and the furious tokyo drift 2006,fast furious tokyo drift 2006,"http://www.imdb.com/title/tt0463985/fullcredits,http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",3,0.44680851063829785,0.2314531006748982,y,y,y
The Fast and the Furious: Tokyo Drift,tokio drift,tokio drift,"http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",2,0.5384615384615384,0.3201161176959903,y,y,y
The Fast and the Furious: Tokyo Drift,toko drift,toko drift,http://www.imdb.com/title/tt0463985/,1,1.0,0.4125888760679809,y,y,y
The Fast and the Furious: Tokyo Drift,tokyo drift,tokyo drift,"http://www.imdb.com/title/tt0463985/fullcredits,http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",3,0.336,0.24366860067612897,y,y,y
The Fast and the Furious: Tokyo Drift,tokyo drift actors,tokyo drift,http://www.imdb.com/title/tt0463985/fullcredits,1,1.0,0.05412706663271395,y,y,n
The Fast and the Furious: Tokyo Drift,tokyo drift cast,tokyo drift,"http://www.imdb.com/title/tt0463985/fullcredits,http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",3,0.44680851063829785,0.2314531006748982,y,y,y
The Fast and the Furious: Tokyo Drift,tokyo drift free,tokyo drift,http://www.imdb.com/title/tt0463985/,1,0.6666666666666666,0.3496849986242876,y,y,y
The Fast and the Furious: Tokyo Drift,tokyo drift full movie,tokyo drift,"http://www.imdb.com/title/tt0463985/fullcredits,http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",3,0.336,0.24366860067612897,y,y,y
The Fast and the Furious: Tokyo Drift,tokyo drift full movie online,tokyo drift,http://www.imdb.com/title/tt0463985/,1,0.6666666666666666,0.3496849986242876,y,y,y
The Fast and the Furious: Tokyo Drift,tokyo drift imdb,tokyo drift,"http://www.imdb.com/title/tt0463985/fullcredits,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",2,0.7241379310344828,0.14088521297835682,y,y,y
The Fast and the Furious: Tokyo Drift,tokyo drift movie,tokyo drift,"http://www.imdb.com/title/tt0463985/fullcredits,http://www.imdb.com/title/tt0463985/,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift",3,0.336,0.24366860067612897,y,y,y
The Fast and the Furious: Tokyo Drift,tokyo drift online,tokyo drift,http://www.imdb.com/title/tt0463985/,1,0.6666666666666666,0.3496849986242876,y,y,y
The Fast and the Furious: Tokyo Drift,tokyo drift stream,tokyo drift,http://www.imdb.com/title/tt0463985/,1,1.0,0.4125888760679809,y,y,y
The Fast and the Furious: Tokyo Drift,watch fast and furious 3,fast furious 3,http://www.imdb.com/title/tt0463985/,1,1.0,0.4125888760679809,y,y,y
The Fast and the Furious: Tokyo Drift,watch tokyo drift,tokyo drift,http://www.imdb.com/title/tt0463985/,1,0.6666666666666666,0.3496849986242876,y,y,y
The Fast and the Furious: Tokyo Drift,watch tokyo drift free online,tokyo drift,http://www.imdb.com/title/tt0463985/,1,0.6666666666666666,0.3496849986242876,y,y,y
The Fast and the Furious: Tokyo Drift,cars in tokyo drift,cars tokyo drift,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,y,y,y
The Fast and the Furious: Tokyo Drift,dk tokyo drift,dk tokyo drift,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,y,y,y
The Fast and the Furious: Tokyo Drift,drift tokyo,drift tokyo,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,y,y,y
The Fast and the Furious: Tokyo Drift,fast & furious tokyo drift,fast & furious tokyo drift,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,y,y,y
The Fast and the Furious: Tokyo Drift,fast and furious3,fast furious3,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,y,y,y
The Fast and the Furious: Tokyo Drift,fast and the furious tokyo drift full movie,fast furious tokyo drift,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,y,y,y
The Fast and the Furious: Tokyo Drift,fast n furious tokyo drift,fast n furious tokyo drift,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,0.5,0.2165059367510021,y,y,y
The Fast and the Furious: Tokyo Drift,furious 3,furious 3,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,y,y,y
The Fast and the Furious: Tokyo Drift,han tokyo drift,han tokyo drift,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,0.8076923076923077,0.20814370727522113,y,y,y
The Fast and the Furious: Tokyo Drift,need for speed tokyo drift,need for speed tokyo drift,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,n,y,y
The Fast and the Furious: Tokyo Drift,the fast and the,fast,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,0.15217391304347827,0.23832855990469093,n,y,y
The Fast and the Furious: Tokyo Drift,the fast and the furious 3,fast furious 3,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,y,y,y
The Fast and the Furious: Tokyo Drift,the fast and the furious tokyo drift 2006 movie,fast furious tokyo drift 2006,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,y,y,y
The Fast and the Furious: Tokyo Drift,tokoyo drift,tokoyo drift,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,y,y,y
The Fast and the Furious: Tokyo Drift,tokyo drift 2,tokyo drift 2,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,n,y,y
The Fast and the Furious: Tokyo Drift,tokyo drift car,tokyo drift car,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,y,y,y
The Fast and the Furious: Tokyo Drift,tokyo drift cars,tokyo drift cars,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,y,y,y
The Fast and the Furious: Tokyo Drift,tokyo drift dk car,tokyo drift dk car,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,y,y,y
The Fast and the Furious: Tokyo Drift,tokyo drift song,tokyo drift song,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,1.0,0.2276433593239997,y,y,y
The Fast and the Furious: Tokyo Drift,toyko drift,toyko drift,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious:_Tokyo_Drift,1,0.7636363636363637,0.23242296974967774,y,y,y
The Hobbit: An Unexpected Journey,an unexpected journey,an unexpected journey,"http://www.imdb.com/title/tt0903624/,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/",3,0.19540229885057472,0.20511942441325617,y,y,y
The Hobbit: An Unexpected Journey,bilbo,bilbo,http://www.imdb.com/title/tt0903624/,1,0.3189655172413793,0.12011540828213799,n,y,y
The Hobbit: An Unexpected Journey,bilbo baggins,bilbo baggins,http://www.imdb.com/title/tt0903624/,1,0.23125,0.10600963215491017,n,y,y
The Hobbit: An Unexpected Journey,cast of hobbit,hobbit,"http://www.imdb.com/title/tt0903624/fullcredits,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey",2,0.1746031746031746,0.11981251774366594,n,n,n
The Hobbit: An Unexpected Journey,cast of the hobbit,hobbit,http://www.imdb.com/title/tt0903624/fullcredits,1,0.12658227848101267,0.10580056756527567,n,n,n
The Hobbit: An Unexpected Journey,cast of the hobbit movies,hobbit,http://www.imdb.com/title/tt0903624/fullcredits,1,0.1282051282051282,0.1210618461296565,n,n,n
The Hobbit: An Unexpected Journey,cast of the hobbit unexpected journey,hobbit unexpected journey,http://www.imdb.com/title/tt0903624/fullcredits,1,1.0,0.06214637235171933,y,y,n
The Hobbit: An Unexpected Journey,goblin king hobbit,goblin king hobbit,http://www.imdb.com/title/tt0903624/fullcredits,1,1.0,0.06214637235171933,n,y,n
The Hobbit: An Unexpected Journey,hibbit,hibbit,http://www.imdb.com/title/tt0903624/,1,0.8604651162790697,0.2721640740727551,n,y,y
The Hobbit: An Unexpected Journey,hobbi,hobbi,http://www.imdb.com/title/tt0903624/,1,0.019525065963060684,0.1869775348379362,n,y,y
The Hobbit: An Unexpected Journey,hobbit,hobbit,"http://www.imdb.com/title/tt0903624/,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/",2,0.041871921182266014,0.14312950779535777,n,n,n
The Hobbit: An Unexpected Journey,hobbit 1,hobbit 1,http://www.imdb.com/title/tt0903624/,1,1.0,0.3194221841997975,y,y,y
The Hobbit: An Unexpected Journey,hobbit an unexpected journey,hobbit an unexpected journey,"http://www.imdb.com/title/tt0903624/fullcredits,http://www.imdb.com/title/tt0903624/,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/",4,0.1588785046728972,0.16937616139787195,y,y,y
The Hobbit: An Unexpected Journey,hobbit cast,hobbit,"http://www.imdb.com/title/tt0903624/fullcredits,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey",2,0.1746031746031746,0.11981251774366593,n,n,n
The Hobbit: An Unexpected Journey,hobbit cast members,hobbit,http://www.imdb.com/title/tt0903624/fullcredits,1,0.4761904761904762,0.11305134410324023,n,y,y
The Hobbit: An Unexpected Journey,hobbit imdb,hobbit,http://www.imdb.com/title/tt0903624/,1,0.451219512195122,0.32681305704792946,n,n,n
The Hobbit: An Unexpected Journey,hobbit movie,hobbit,"http://www.imdb.com/title/tt0903624/,https://en.wikipedia.org/wiki/The_Hobbit_(2012_film)",2,0.018382352941176468,0.18826927532634027,n,n,n
The Hobbit: An Unexpected Journey,hobbit the unexpected journey,hobbit unexpected journey,"http://www.imdb.com/title/tt0903624/,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/",2,0.3148148148148148,0.2502715345200324,y,y,y
The Hobbit: An Unexpected Journey,hobbit unexpected journey,hobbit unexpected journey,"http://www.imdb.com/title/tt0903624/fullcredits,http://www.imdb.com/title/tt0903624/,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey",3,0.36666666666666653,0.16546125358374017,y,y,y
The Hobbit: An Unexpected Journey,hobbit unexpected journey full movie,hobbit unexpected journey,http://www.imdb.com/title/tt0903624/,1,1.0,0.3194221841997975,y,y,y
The Hobbit: An Unexpected Journey,hobbits,hobbits,http://www.imdb.com/title/tt0903624/,1,0.16517857142857142,0.12065251850595601,n,y,y
The Hobbit: An Unexpected Journey,hobbits cast,hobbits,http://www.imdb.com/title/tt0903624/fullcredits,1,0.14285714285714285,0.114388816943573,n,y,y
The Hobbit: An Unexpected Journey,hobit,hobit,"http://www.imdb.com/title/tt0903624/,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/",2,0.05466237942122187,0.19776462478182183,n,n,n
The Hobbit: An Unexpected Journey,hobitt,hobitt,http://www.imdb.com/title/tt0903624/,1,1.0,0.3194221841997975,n,y,y
The Hobbit: An Unexpected Journey,imdb hobbit,hobbit,http://www.imdb.com/title/tt0903624/,1,0.6851851851851852,0.1949823102003476,n,n,n
The Hobbit: An Unexpected Journey,imdb the hobbit,hobbit,http://www.imdb.com/title/tt0903624/,1,0.20441988950276244,0.2576441611372063,n,n,n
The Hobbit: An Unexpected Journey,movie the hobbit,hobbit,"http://www.imdb.com/title/tt0903624/,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey",2,0.1096345514950166,0.16403270717957846,n,n,n
The Hobbit: An Unexpected Journey,th hobbit,th hobbit,http://www.imdb.com/title/tt0903624/,1,0.2720588235294117,0.21936427675777873,n,y,y
The Hobbit: An Unexpected Journey,the hobbit,hobbit,"http://www.imdb.com/title/tt0903624/,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/,http://www.sparknotes.com/lit/hobbit/characters/,http://www.imdb.com/title/tt0903624/fullcredits",5,0.04301075268817205,0.12123571732679639,n,n,n
The Hobbit: An Unexpected Journey,the hobbit an unexpected journey,hobbit an unexpected journey,"http://www.imdb.com/title/tt0903624/fullcredits,http://www.imdb.com/title/tt0903624/,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/",4,0.0825242718446602,0.15936220298144957,n,y,y
The Hobbit: An Unexpected Journey,the hobbit an unexpected journey 2012,hobbit an unexpected journey 2012,"http://www.imdb.com/title/tt0903624/fullcredits,http://www.imdb.com/title/tt0903624/,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/",4,0.1588785046728972,0.16937616139787198,y,y,y
The Hobbit: An Unexpected Journey,the hobbit an unexpected journey 2012 cast,hobbit an unexpected journey 2012,"http://www.imdb.com/title/tt0903624/fullcredits,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey",2,0.6226415094339622,0.08848078827571151,y,y,n
The Hobbit: An Unexpected Journey,the hobbit an unexpected journey cast,hobbit an unexpected journey,"http://www.imdb.com/title/tt0903624/,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey",2,0.4714285714285714,0.2171186941997506,n,y,y
The Hobbit: An Unexpected Journey,the hobbit an unexpected journey free,hobbit an unexpected journey,http://www.imdb.com/title/tt0903624/,1,1.0,0.3194221841997975,n,y,y
The Hobbit: An Unexpected Journey,the hobbit an unexpected journey movie,hobbit an unexpected journey,"http://www.imdb.com/title/tt0903624/fullcredits,http://www.imdb.com/title/tt0903624/",2,0.6491228070175439,0.19078427827575842,n,y,y
The Hobbit: An Unexpected Journey,the hobbit cast,hobbit,"http://www.imdb.com/title/tt0903624/fullcredits,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey",2,0.12222222222222222,0.13395453491705134,n,n,n
The Hobbit: An Unexpected Journey,the hobbit cast list,hobbit,http://www.imdb.com/title/tt0903624/fullcredits,1,0.18867924528301888,0.1423854794759946,n,y,y
The Hobbit: An Unexpected Journey,the hobbit characters,hobbit,"http://www.imdb.com/title/tt0903624/fullcredits,http://www.sparknotes.com/lit/hobbit/characters/",2,0.2857142857142857,0.07338678653388342,n,y,n
The Hobbit: An Unexpected Journey,the hobbit film series,hobbit,http://www.imdb.com/title/tt0903624/,1,0.13214285714285715,0.20039958607909233,n,n,n
The Hobbit: An Unexpected Journey,the hobbit goblin,hobbit goblin,"http://www.imdb.com/title/tt0903624/fullcredits,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey",2,0.6226415094339622,0.08848078827571151,n,y,n
The Hobbit: An Unexpected Journey,the hobbit imdb,hobbit,http://www.imdb.com/title/tt0903624/,1,0.2868217054263566,0.2604182427706498,n,n,n
The Hobbit: An Unexpected Journey,the hobbit movie,hobbit,"http://www.imdb.com/title/tt0903624/,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/",3,0.05379746835443038,0.1878364623620879,n,n,n
The Hobbit: An Unexpected Journey,the hobbit movies,hobbit,"http://www.imdb.com/title/tt0903624/,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/",2,0.046575342465753435,0.18247666638889068,n,n,n
The Hobbit: An Unexpected Journey,the hobbit the unexpected journey,hobbit unexpected journey,"http://www.imdb.com/title/tt0903624/,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey",2,0.4714285714285714,0.2171186941997506,y,y,y
The Hobbit: An Unexpected Journey,the hobbit unexpected journey,hobbit unexpected journey,"http://www.imdb.com/title/tt0903624/fullcredits,http://www.imdb.com/title/tt0903624/,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/",4,0.1588785046728972,0.16937616139787198,y,y,y
The Hobbit: An Unexpected Journey,the hobbits,hobbits,"http://www.imdb.com/title/tt0903624/,http://www.sparknotes.com/lit/hobbit/characters/",2,0.02564102564102564,0.12601957182137927,n,y,y
The Hobbit: An Unexpected Journey,the hobbitt,hobbitt,http://www.imdb.com/title/tt0903624/,1,0.1689497716894977,0.20698874322534444,n,n,n
The Hobbit: An Unexpected Journey,the hobit,hobit,http://www.imdb.com/title/tt0903624/,1,0.14015151515151514,0.1771454135693286,n,n,n
The Hobbit: An Unexpected Journey,thehobbit,thehobbit,http://www.imdb.com/title/tt0903624/,1,0.19576719576719576,0.17015018403851176,n,y,y
The Hobbit: An Unexpected Journey,angiolith,angiolith,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,1.0,0.11481520419970369,n,y,y
The Hobbit: An Unexpected Journey,hobbit movies,hobbit,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,0.11702127659574467,0.1539669340491008,n,n,n
The Hobbit: An Unexpected Journey,hobbit unexpected journey cast,hobbit unexpected journey,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,1.0,0.11481520419970369,y,y,y
The Hobbit: An Unexpected Journey,luke evans actor,luke evans,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,0.2185430463576159,0.19120778792912144,n,y,y
The Hobbit: An Unexpected Journey,the hobbit 1,hobbit 1,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,1.0,0.11481520419970369,y,y,y
The Hobbit: An Unexpected Journey,the hobbit extended edition,hobbit extended edition,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,0.825,0.13806197288417252,n,y,y
The Hobbit: An Unexpected Journey,the hobbit film,hobbit,"https://en.wikipedia.org/wiki/The_Hobbit_(2012_film),https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey",2,0.1625615763546798,0.12032882631545805,n,y,y
The Hobbit: An Unexpected Journey,the hobbit music,hobbit,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,1.0,0.11481520419970369,n,y,y
The Hobbit: An Unexpected Journey,the hobbit novel,hobbit,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,0.38372093023255816,0.09326860139984074,n,y,n
The Hobbit: An Unexpected Journey,the hobbit pdf,hobbit,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,1.0,0.11481520419970369,n,y,y
The Hobbit: An Unexpected Journey,the hobbit trilogy,hobbit,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,0.09482758620689656,0.14784266746643102,n,n,n
The Hobbit: An Unexpected Journey,the hobbit wiki,hobbit,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,0.15566037735849056,0.09776294007452588,n,y,n
The Hobbit: An Unexpected Journey,the hobbit: an unexpected journey cast,hobbit: an unexpected journey,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,1.0,0.11481520419970369,n,y,y
The Hobbit: An Unexpected Journey,the unexpected journey,unexpected journey,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,1.0,0.11481520419970369,y,y,y
The Hobbit: An Unexpected Journey,unexpected journey,unexpected journey,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,1.0,0.11481520419970369,y,y,y
The Hobbit: An Unexpected Journey,watch hobbit unexpected journey extended,hobbit unexpected journey extended,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,1.0,0.11481520419970369,n,y,y
The Hobbit: An Unexpected Journey,where was the hobbit filmed,hobbit,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1,1.0,0.11481520419970369,n,y,y
The Hobbit: An Unexpected Journey,hobbit the movie,hobbit,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/,1,0.07234042553191489,0.12622677804550508,n,y,y
The Hobbit: An Unexpected Journey,the hobbit rating,hobbit,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/,1,1.0,0.1811208848402673,n,y,y
The Hobbit: An Unexpected Journey,the hobbit review,hobbit,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/,1,0.8947368421052632,0.18847350560778942,n,y,y
The Hobbit: An Unexpected Journey,the hobbit rotten tomatoes,hobbit,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/,1,1.0,0.1811208848402673,n,y,y
The Hobbit: An Unexpected Journey,unexpected,unexpected,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/,1,1.0,0.1811208848402673,n,y,y
The Hobbit: An Unexpected Journey,what is the first hobbit movie,hobbit,https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey/,1,0.0934065934065934,0.14439503786068086,n,y,y
